id,question,intent,course,course_code,branch,semester,unit
16828,My students compliment my teaching and say they now approach the subject with newfound enthusiasm. Can I ask them to put this in writing?,college_academics_and_admissions,,,,,
1349,How to find new advisor after being let go - I'm a PhD student in US. I've been tipped by my advisor that I would be let go if I do not get results by a deadline. I am working on my opt,college_academics_and_admissions,,,,,
10005,Choosing between letter of recommendation writers for grad school,college_academics_and_admissions,,,,,
2436,Can I present the results of a paper that is currently under review?,college_academics_and_admissions,,,,,
23527,Professor I applied to is about to move – can I ask them to consider my application for the new institution?,college_academics_and_admissions,,,,,
14051,What is a good process for developing a new course from scratch?,college_academics_and_admissions,,,,,
22855,MOOC / video integration into classroom schedule,college_academics_and_admissions,,,,,
30405,Is it legal to include another person's result in my research paper?,college_academics_and_admissions,,,,,
21912,How to find out the tier of a university in the USA?,college_academics_and_admissions,,,,,
952,Do PhD programs care about the personalities of applicants?,college_academics_and_admissions,,,,,
25965,How to cite quote from Gutenberg Project ebook?,college_academics_and_admissions,,,,,
20907,Is it pointless to bring up poor supervision during PhD viva?,college_academics_and_admissions,,,,,
3529,When should I publish in interdisciplinary versus subject-specific scientific journals?,college_academics_and_admissions,,,,,
32939,Assessing quality of research groups within math departments as a prospective PhD student?,college_academics_and_admissions,,,,,
9953,MLA convention for words and phrases used as words?,college_academics_and_admissions,,,,,
19385,Manuscript revision deadline: how strict are these [at Scientific Reports],college_academics_and_admissions,,,,,
23021,Seeking a permanent job during a postdoc in a different country/continent: official and moral responsibilities,college_academics_and_admissions,,,,,
3271,Should I include challenges I faced on account of my caste in my diversity statement?,college_academics_and_admissions,,,,,
10338,Do teaching load agreements always refer to the academic year?,college_academics_and_admissions,,,,,
26519,How to adopt flipped classroom strategies without student complaints?,college_academics_and_admissions,,,,,
8038,"""Official"" journal abbreviation of MAGMA - I am struck by the use of ""Magn Reson Mater Phy"" as an abbreviation by the journal ""Magnetic Resonance Materials in Physics, Biology and Med",college_academics_and_admissions,,,,,
25730,What is the page limit for an open access review paper in IEEE or Elsevier?,college_academics_and_admissions,,,,,
31124,Are citations in PhD theses indexed by Google Scholar?,college_academics_and_admissions,,,,,
19574,PhD Supervisor Issues - I am currently near the end of the first year of my 3 year PhD. Unfortunately my experience has been very very disappointing. Well when I st,college_academics_and_admissions,,,,,
4992,Corrigendum submitted by my PhD supervisor 1.5 years after I left?,college_academics_and_admissions,,,,,
24266,Should I share news of best paper award post-interview (for a faculty position) with hiring committee?,college_academics_and_admissions,,,,,
10321,THE ranking: citation score - The Times Higher Education university ranking seems to be a popular metric to rate universities (although rankings are kind of weird). I wan,college_academics_and_admissions,,,,,
30518,How to ask a potential postdoc supervisor to give me the postdoc interview results sooner than he planned,college_academics_and_admissions,,,,,
27551,"Is there an IRB/ethics career path? - Suppose I was back at the beginning of my undergraduate career, and I decided that while I was willing to do human-subjects research, my rea",college_academics_and_admissions,,,,,
10256,Can co-authors disagree in their own paper? - Co-authors are increasingly required to report their individual contributions to a research paper. But can they report their (internal) disa,college_academics_and_admissions,,,,,
6059,How to deal with a supervisor who engages in micro-management and does not give their PhD student any autonomy?,college_academics_and_admissions,,,,,
18169,"Business cards for graduate students - It's come up in our lab that we should probably have business cards for when we attend conferences, however, we've been given very little gu",college_academics_and_admissions,,,,,
28586,Should a symbol be followed by a noun - Suppose one writes a scientific paper from Math or a related field. Should mathematical symbols be followed by nouns describing them? Should,college_academics_and_admissions,,,,,
5148,I suspect someone deliberately ruined my experiments by poisoning my lab insects. What should I do?,college_academics_and_admissions,,,,,
30072,What is the reasoning behind the publication of poems in academic journals?,college_academics_and_admissions,,,,,
23791,"Getting into new field after tech career / PhD in STEM, should i start a new degree as undergrad or at postgrad level",college_academics_and_admissions,,,,,
18135,Where can I find standard high school textbooks used in the US and UK?,college_academics_and_admissions,,,,,
23161,Elsevier's confusing guide for authors - I am trying to submit a manuscript to an Elsevier journal Renewable and Sustainable Energy Reviews (RSER) and found the author guidelines mo,college_academics_and_admissions,,,,,
